scorer,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn
7,365.23,128.69,1.13,380.63,114.06,1.13,351.45,114.88,1.17,404.15,125.44,1.08,336.04,124.62,0.92,448.74,210.75,0.87,301.18,210.75,0.88,440.63,319.62,0.88,286.59,313.94,0.87,391.98,383.81,0.89,298.75,365.94,0.87,415.5,361.06,0.74,327.12,358.62,0.68,440.63,458.56,0.78,243.61,443.94,0.88,430.09,631.62,0.91,304.42,580.44,0.87
8,364.64,128.8,1.14,380.11,114.15,1.13,351.61,114.97,1.17,404.54,125.55,1.07,336.14,124.73,0.89,449.32,210.99,0.87,301.13,210.99,0.88,440.37,319.23,0.88,285.66,313.53,0.87,392.33,383.52,0.89,298.69,365.62,0.88,415.94,360.73,0.74,327.19,358.29,0.68,441.18,459.2,0.78,243.32,442.93,0.88,429.78,631.73,0.91,304.39,580.46,0.88
9,365.23,129.31,1.13,380.63,113.88,1.13,351.45,114.69,1.17,404.15,125.25,1.07,336.04,125.25,0.92,448.74,210.56,0.87,301.18,211.38,0.88,440.63,319.44,0.88,286.59,314.56,0.87,391.98,383.62,0.89,298.75,365.75,0.87,415.5,360.88,0.75,327.93,358.44,0.68,440.63,459.19,0.77,243.61,443.75,0.88,430.09,631.44,0.91,304.42,580.25,0.87
10,364.54,128.29,1.13,380.61,113.83,1.13,351.68,113.83,1.15,404.73,125.07,1.07,336.4,124.27,0.87,448.94,210.23,0.87,301.04,211.04,0.88,440.9,319.49,0.89,285.76,314.67,0.87,392.67,383.76,0.89,298.62,365.29,0.87,415.98,360.47,0.74,327.56,358.06,0.68,440.9,459.28,0.77,243.97,443.21,0.88,429.65,633.62,0.91,304.25,581.4,0.87
11,364.75,128.5,1.13,381,113.88,1.13,351.75,114.69,1.17,404.56,125.25,1.08,336.31,124.44,0.92,448.44,210.56,0.86,301.38,211.38,0.88,440.31,318.62,0.88,286.75,313.75,0.87,392.38,383.62,0.88,298.94,364.94,0.87,415.94,360.06,0.75,327.38,358.44,0.68,441.12,459.19,0.77,243.69,443.75,0.87,429.75,632.25,0.91,303.81,580.25,0.87
12,364.75,128.5,1.14,381,113.88,1.13,351.75,113.88,1.17,404.56,125.25,1.07,336.31,124.44,0.92,449.25,210.56,0.87,301.38,211.38,0.89,440.31,319.44,0.88,286.75,313.75,0.87,392.38,383.62,0.89,298.94,364.94,0.87,415.94,360.06,0.75,327.38,358.44,0.68,441.12,459.19,0.78,243.69,442.94,0.87,429.75,632.25,0.91,303.81,580.25,0.87
13,365.27,127.8,1.13,380.74,113.15,1.13,352.24,113.97,1.17,404.35,125.36,1.08,335.96,124.55,0.93,449.14,210.81,0.86,301.76,211.62,0.89,440.18,319.04,0.89,286.29,313.35,0.87,392.14,383.33,0.89,298.5,365.43,0.87,415.75,360.55,0.75,327,358.11,0.69,440.99,459.83,0.79,243.95,443.56,0.88,430.41,632.36,0.91,304.2,580.27,0.87
14,364.79,128.54,1.14,381.11,113.06,1.13,351.74,113.87,1.18,404.77,125.28,1.07,336.23,125.28,0.93,448.84,210.87,0.87,301.15,210.87,0.89,440.68,319.28,0.89,286.46,313.57,0.87,392.53,383.67,0.89,298.7,364.92,0.87,415.38,360.03,0.75,328.07,358.4,0.69,440.68,458.66,0.78,244.03,443.17,0.88,430.07,632.28,0.91,304.41,580.11,0.87
15,365.61,127.84,1.14,381.11,113.15,1.14,351.74,113.96,1.18,404.77,124.58,1.07,336.23,125.39,0.93,448.84,210.3,0.87,301.15,211.12,0.89,440.68,318.88,0.89,286.46,313.17,0.87,391.72,383.38,0.89,298.7,365.42,0.87,415.38,360.52,0.75,328.07,358.89,0.68,440.68,458.49,0.78,243.21,442.98,0.88,430.07,631.57,0.91,304.41,580.13,0.88
16,364.94,127.17,1.14,380.38,112.52,1.14,351.94,113.34,1.16,404.75,124.73,1.07,336.5,124.73,0.9,449.44,210.18,0.87,301.56,210.99,0.89,440.5,319.23,0.89,286.12,313.53,0.87,391.75,383.52,0.89,298.31,365.62,0.88,415.31,360.73,0.75,327.56,358.29,0.69,441.31,459.2,0.79,243.88,442.93,0.88,430.75,631.73,0.91,304,580.46,0.88
17,364.94,127.06,1.14,380.38,112.44,1.14,351.94,113.25,1.16,404.75,124.62,1.07,336.5,124.62,0.89,449.44,210.75,0.87,301.56,211.56,0.89,440.5,318.81,0.89,286.12,313.94,0.87,392.56,383.81,0.9,298.31,365.12,0.88,415.31,361.06,0.74,327.56,358.62,0.68,441.31,459.38,0.79,243.88,443.12,0.88,429.94,632.44,0.91,304,580.44,0.87
18,364.94,127.8,1.14,380.38,112.34,1.13,351.94,113.97,1.17,404.75,124.55,1.06,336.5,124.55,0.88,449.44,210.81,0.88,300.75,210.81,0.89,440.5,319.04,0.89,286.12,314.16,0.87,392.56,383.33,0.9,298.31,365.43,0.88,415.31,360.55,0.74,328.38,358.11,0.68,441.31,459.83,0.79,243.88,443.56,0.88,429.94,632.36,0.91,304,581.09,0.88
19,364.94,126.99,1.14,380.38,112.34,1.14,351.94,113.15,1.17,404.75,124.55,1.06,336.5,123.73,0.88,449.44,210.81,0.88,301.56,210.81,0.89,440.5,319.04,0.89,286.12,314.16,0.88,392.56,383.33,0.9,298.31,365.43,0.88,415.31,360.55,0.74,327.56,358.92,0.68,441.31,459.83,0.79,243.88,443.56,0.88,429.94,632.36,0.91,304,580.27,0.87
20,364.64,127.61,1.14,380.93,112.97,1.13,351.61,113.78,1.18,404.54,124.36,1.06,336.14,124.36,0.91,449.32,210.62,0.87,301.13,211.44,0.89,440.37,318.86,0.89,286.48,314.79,0.88,392.33,383.15,0.89,298.69,365.24,0.87,415.94,360.36,0.75,327.19,358.73,0.68,441.18,457.2,0.77,244.14,442.56,0.88,430.6,632.17,0.91,304.39,580.9,0.87
21,364.98,127.73,1.14,380.48,112.24,1.13,351.92,113.06,1.17,404.96,124.47,1.08,336.42,124.47,0.93,449.02,210.87,0.86,301.33,210.87,0.89,440.86,318.46,0.88,286.64,314.39,0.87,391.9,383.67,0.89,298.88,365.74,0.87,415.57,360.85,0.75,327.44,358.4,0.69,441.68,459.48,0.79,244.21,443.99,0.87,430.25,631.46,0.91,304.59,580.93,0.87
22,364.98,127.66,1.14,380.48,112.15,1.13,351.92,112.96,1.18,404.14,124.39,1.08,336.42,124.39,0.94,449.02,210.93,0.87,302.15,210.93,0.89,440.86,318.7,0.89,286.64,314.62,0.87,392.72,383.2,0.89,298.88,366.05,0.87,415.57,361.15,0.75,327.44,358.7,0.69,441.68,458.3,0.79,244.21,443.61,0.88,430.25,631.38,0.91,304.59,580.77,0.87
23,365.31,127.66,1.13,380.85,112.15,1.13,352.23,112.96,1.17,404.56,124.39,1.08,335.88,124.39,0.95,448.72,210.93,0.86,302.35,210.93,0.89,440.54,318.7,0.88,286.81,314.62,0.87,392.3,383.2,0.89,299.08,365.23,0.86,416.01,361.15,0.76,326.88,359.52,0.69,441.36,459.12,0.79,243.47,443.61,0.88,430.73,631.38,0.91,303.98,580.77,0.88
24,365.31,126.96,1.14,380.85,112.24,1.14,352.23,113.06,1.18,404.56,124.51,1.08,336.69,124.51,0.93,449.54,210.36,0.87,301.53,211.18,0.89,440.54,319.12,0.89,286.81,314.21,0.88,392.3,383.72,0.89,299.08,364.91,0.87,416.01,360.82,0.75,327.7,358.37,0.69,441.36,460.58,0.8,243.47,443.41,0.88,430.73,631.48,0.91,303.98,579.97,0.88
25,365.31,126.21,1.15,380.85,111.52,1.15,352.23,112.33,1.17,404.56,124.58,1.08,336.69,123.76,0.92,449.54,211.12,0.87,301.53,211.12,0.89,440.54,318.88,0.89,286.81,313.98,0.88,392.3,383.38,0.89,299.08,365.42,0.88,416.01,361.34,0.75,327.7,358.89,0.69,441.36,459.3,0.8,243.47,442.98,0.88,430.73,630.75,0.91,303.98,580.13,0.88
26,365.61,126.84,1.14,381.11,112.15,1.15,352.55,112.96,1.18,404.77,124.39,1.07,336.23,123.58,0.92,449.65,210.93,0.87,301.96,210.93,0.89,440.68,318.7,0.89,286.46,314.62,0.88,392.53,383.2,0.89,298.7,365.23,0.87,415.38,360.34,0.75,328.07,358.7,0.69,440.68,458.3,0.79,244.03,442.79,0.88,430.07,631.38,0.91,304.41,580.77,0.88
27,365.61,126.96,1.14,381.11,111.42,1.15,352.55,112.24,1.18,404.77,124.51,1.08,336.23,123.69,0.93,448.84,210.36,0.87,301.96,211.18,0.89,440.68,319.12,0.89,286.46,314.21,0.87,392.53,383.72,0.89,298.7,364.91,0.87,415.38,360.82,0.75,327.26,359.19,0.69,441.49,458.95,0.79,244.03,443.41,0.88,430.89,629.85,0.91,304.41,579.97,0.88
28,364.79,126.21,1.14,381.11,111.52,1.15,351.74,112.33,1.17,404.77,124.58,1.08,336.23,123.76,0.93,448.84,210.3,0.87,301.96,211.12,0.89,440.68,318.88,0.88,286.46,313.98,0.87,392.53,383.38,0.89,298.7,365.42,0.87,415.38,361.34,0.75,327.26,358.89,0.69,441.49,458.49,0.78,244.03,442.98,0.88,430.89,630.75,0.91,304.41,580.13,0.88
29,365.13,126.96,1.13,380.67,111.42,1.14,352.05,112.24,1.17,404.38,124.51,1.08,335.69,124.51,0.95,448.54,211.18,0.86,302.17,211.18,0.89,440.36,319.12,0.88,286.63,315.03,0.86,392.11,383.72,0.88,298.9,364.91,0.86,415.83,360.82,0.75,327.52,359.19,0.69,441.18,458.13,0.78,243.29,443.41,0.88,430.55,629.85,0.91,303.8,579.97,0.87
30,365.61,126.96,1.14,381.11,111.42,1.15,352.55,112.24,1.18,403.96,124.51,1.07,336.23,123.69,0.93,449.65,211.18,0.87,301.15,211.18,0.89,440.68,319.12,0.89,286.46,314.21,0.87,392.53,383.72,0.89,298.7,364.91,0.87,415.38,360.82,0.75,327.26,358.37,0.68,440.68,458.95,0.78,244.03,443.41,0.88,430.89,630.67,0.91,303.59,579.97,0.88
31,365.13,126.96,1.14,380.67,111.42,1.14,352.05,112.24,1.17,404.38,124.51,1.08,336.51,124.51,0.95,448.54,211.18,0.86,302.17,211.18,0.89,440.36,319.12,0.88,286.63,315.03,0.86,392.11,383.72,0.88,298.9,365.73,0.86,415.83,360.82,0.75,327.52,359.19,0.69,441.18,458.13,0.78,244.11,443.41,0.87,430.55,629.85,0.91,303.8,579.97,0.87
32,365.13,126.32,1.13,380.67,111.6,1.14,352.05,111.6,1.15,404.38,124.69,1.08,336.51,123.87,0.95,448.54,210.55,0.86,302.17,211.36,0.89,440.36,318.48,0.88,286.63,314.4,0.86,392.93,383.08,0.88,298.9,365.09,0.87,415.83,361.82,0.76,325.88,360.19,0.7,441.18,457.49,0.77,243.29,443.59,0.88,430.55,630.03,0.91,303.8,579.33,0.88
33,365.31,126.21,1.13,380.85,111.52,1.13,352.23,112.33,1.16,404.56,124.58,1.08,336.69,124.58,0.95,448.72,211.12,0.86,302.35,211.12,0.89,440.54,318.88,0.88,286.81,313.98,0.87,392.3,383.38,0.88,298.26,365.42,0.87,416.83,361.34,0.76,326.06,359.7,0.7,441.36,460.12,0.79,243.47,443.79,0.88,430.73,630.75,0.91,303.98,580.13,0.88
34,365.31,126.14,1.13,380.85,111.42,1.12,352.23,112.24,1.16,404.56,124.51,1.08,336.69,124.51,0.96,448.72,211.18,0.85,302.35,211.18,0.89,440.54,319.12,0.88,286.81,313.4,0.87,392.3,382.9,0.88,299.08,364.91,0.87,416.01,361.64,0.76,326.06,360.01,0.7,441.36,460.58,0.78,243.47,443.41,0.88,430.73,630.67,0.91,303.98,579.97,0.88
35,365.31,126.25,1.12,380.85,111.51,1.12,352.23,112.33,1.16,404.56,124.62,1.08,336.69,123.8,0.96,447.9,211.43,0.85,302.35,211.43,0.88,440.54,318.72,0.88,286.81,313.81,0.86,392.3,382.6,0.88,298.26,364.59,0.87,416.83,362.13,0.77,325.24,360.49,0.7,441.36,459.59,0.78,243.47,443.21,0.88,430.73,630.76,0.91,303.98,579.99,0.88
36,364.79,126.1,1.11,381.11,111.43,1.11,351.74,112.24,1.14,403.96,124.47,1.08,336.23,124.47,0.97,447.2,210.87,0.85,302.78,210.87,0.88,439.86,318.46,0.88,286.46,313.57,0.86,392.53,382.86,0.89,298.7,364.92,0.87,416.2,362.48,0.78,324.81,360.85,0.71,441.49,460.29,0.77,243.21,443.17,0.88,430.07,630.65,0.91,303.59,580.11,0.88
37,364.83,127.07,1.13,381.22,111.51,1.13,352.54,112.33,1.17,404.17,124.62,1.08,336.15,123.8,0.96,448.42,211.43,0.86,302.56,210.61,0.89,440.22,318.72,0.88,286.99,313.81,0.86,392.69,383.42,0.88,298.46,365.4,0.87,416.46,361.31,0.76,326.32,359.67,0.69,441.04,459.59,0.78,243.56,443.21,0.88,430.39,630.76,0.91,304.19,579.99,0.88
38,365.13,126.96,1.13,380.67,112.24,1.14,352.05,112.24,1.17,404.38,124.51,1.08,336.51,124.51,0.96,448.54,211.18,0.86,302.17,211.18,0.89,440.36,319.12,0.88,286.63,314.21,0.86,392.11,383.72,0.88,298.9,365.73,0.86,415.83,360.82,0.76,326.7,359.19,0.69,441.18,458.95,0.78,243.29,443.41,0.87,430.55,631.48,0.91,303.8,579.97,0.87
39,365.61,126.84,1.13,381.11,112.15,1.14,352.55,112.15,1.17,403.96,124.39,1.08,336.23,124.39,0.95,448.84,210.93,0.86,301.96,210.93,0.89,440.68,318.7,0.88,286.46,313.8,0.87,392.53,383.2,0.89,299.51,365.23,0.86,416.2,361.15,0.75,327.26,358.7,0.69,441.49,458.3,0.77,243.21,443.61,0.88,430.07,631.38,0.91,304.41,580.77,0.87
40,365.13,127.14,1.14,381.48,112.42,1.15,352.86,112.42,1.17,404.38,124.69,1.08,336.51,123.87,0.94,448.54,210.55,0.86,302.17,211.36,0.89,440.36,318.48,0.88,286.63,314.4,0.87,392.93,383.08,0.88,298.9,365.09,0.87,415.83,361.01,0.75,327.52,358.55,0.69,441.18,456.68,0.77,243.29,443.59,0.88,430.55,630.85,0.91,303.8,580.15,0.88
41,365.61,127.03,1.14,381.11,112.33,1.15,352.55,113.15,1.17,403.96,124.58,1.08,336.23,124.58,0.93,448.84,210.3,0.87,301.96,211.12,0.89,440.68,318.88,0.88,286.46,313.98,0.87,392.53,383.38,0.89,298.7,365.42,0.87,415.38,361.34,0.75,327.26,358.89,0.69,440.68,457.67,0.78,243.21,442.98,0.88,430.07,631.57,0.91,304.41,580.13,0.88
42,364.79,127.03,1.15,381.11,112.33,1.15,352.55,113.15,1.18,403.96,124.58,1.08,336.23,124.58,0.93,448.84,210.3,0.87,301.15,211.12,0.89,440.68,318.88,0.88,286.46,313.98,0.87,392.53,383.38,0.89,298.7,365.42,0.87,415.38,360.52,0.75,327.26,358.89,0.68,440.68,458.49,0.78,243.21,442.98,0.88,430.07,631.57,0.91,304.41,580.13,0.88
43,364.46,126.99,1.15,380.74,112.34,1.15,352.24,113.15,1.17,404.35,124.55,1.08,336.77,123.73,0.91,449.14,210.81,0.87,301.76,211.62,0.89,440.18,319.04,0.88,287.1,314.16,0.87,392.14,383.33,0.89,298.5,365.43,0.87,415.75,360.55,0.75,327,358.11,0.69,440.99,459.02,0.79,243.95,443.56,0.88,430.41,631.54,0.91,304.2,580.27,0.87
