scorer,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn
7,335.72,92.73,0.99,350.65,78.67,1.16,327.81,82.19,1.09,397.21,93.61,1.02,319.91,102.4,0.4,442.89,157.77,0.84,291.8,163.05,0.78,430.59,222.81,0.82,268.08,239.51,0.8,312.88,205.23,0.79,384.91,221.93,0.74,401.6,323.01,0.75,309.36,323.01,0.68,449.92,406.5,0.83,225.91,409.14,0.83,403.36,594.59,0.86,219.76,612.17,0.83
8,335.72,92.81,0.99,350.65,78.73,1.14,328.69,83.13,1.09,397.21,94.57,1.01,320.78,103.38,0.4,442.01,157.95,0.88,291.8,162.35,0.82,429.72,223.08,0.85,268.95,239.81,0.84,312.88,204.6,0.82,384.03,222.2,0.77,402.48,326.95,0.8,308.49,326.07,0.73,449.92,407.93,0.86,225.91,410.57,0.86,403.36,595.41,0.89,220.64,613.02,0.84
9,335.72,91.98,0.99,350.65,78.79,1.14,327.81,83.19,1.08,398.09,93.73,1.02,320.78,103.4,0.4,442.89,157.89,0.87,291.8,163.17,0.8,430.59,222.93,0.85,268.95,239.63,0.83,312.88,205.36,0.81,384.03,222.93,0.76,402.48,325.77,0.79,309.36,325.77,0.71,449.92,407.5,0.85,225.91,410.14,0.85,403.36,594.71,0.88,220.64,612.29,0.84
10,334.51,91.98,0.98,350.35,78.79,1.12,327.46,83.19,1.06,397.88,93.73,1.01,321.3,103.4,0.38,441.89,157.89,0.88,291.38,163.17,0.82,431.33,222.93,0.85,268.49,240.51,0.84,312.5,205.36,0.82,383.8,222.93,0.77,403.16,326.64,0.81,308.98,326.64,0.74,449.81,407.5,0.87,226.24,410.14,0.86,403.16,594.71,0.9,220.96,612.29,0.84
11,333.7,92.85,1,349.55,77.89,1.05,325.78,83.17,1.03,399.72,92.85,0.98,320.5,105.18,0.44,443.73,158.87,0.86,291.45,164.15,0.79,427.89,222.24,0.81,267.69,238.97,0.84,311.7,205.52,0.79,385.64,223.12,0.77,400.6,326.11,0.77,307.3,325.23,0.71,449.89,407.09,0.83,225.44,411.49,0.84,404.12,593.69,0.86,221.04,613.94,0.83
12,333.18,92.89,1,348.99,77.07,1.09,326.15,82.34,1.05,399.06,92.89,0.98,320,105.19,0.43,443.86,158.8,0.84,291.89,163.2,0.78,428.05,222.09,0.79,267.29,238.79,0.82,312.09,205.39,0.78,385.01,222.96,0.75,400.82,324.92,0.75,307.7,324.04,0.68,450.01,406.66,0.81,226,410.17,0.83,404.33,592.98,0.85,220.73,613.2,0.82
13,333.7,93.77,1.01,348.67,77.95,1.12,325.78,83.22,1.06,398.84,92.89,0.99,320.5,105.19,0.44,444.61,158.8,0.84,291.45,164.08,0.78,428.77,222.09,0.79,267.69,238.79,0.82,311.7,206.27,0.77,384.76,222.96,0.74,399.72,323.16,0.75,308.18,322.28,0.68,449.89,406.66,0.82,226.32,409.29,0.83,404.12,592.98,0.85,220.16,613.2,0.83
14,335.17,91.9,0.98,350.08,78.74,1.14,328.16,82.25,1.08,397.42,93.66,1.03,320.27,102.43,0.4,442.13,157.72,0.86,291.34,162.99,0.8,429.86,222.66,0.83,268.54,240.22,0.82,312.38,205.11,0.8,384.27,222.66,0.75,401.8,324.47,0.77,308.87,324.47,0.69,450.02,406.96,0.84,225.58,409.59,0.84,403.56,593.89,0.87,220.32,612.32,0.83
15,332.77,92.92,1,348.56,78,1.09,325.76,83.27,1.06,398.53,92.92,0.98,320.5,105.21,0.43,443.24,158.74,0.85,291.57,164.01,0.79,428.34,222.81,0.81,267.02,239.48,0.83,311.73,206.13,0.79,384.5,222.81,0.76,400.28,325.49,0.77,307.35,324.61,0.7,450.26,407.98,0.82,225.81,410.61,0.84,404.67,593.16,0.86,220.55,613.34,0.83
16,336.48,91.86,0.98,350.53,78.67,1.14,328.57,82.19,1.08,397.09,94.49,1.02,320.66,103.28,0.43,441.89,157.77,0.85,290.8,163.05,0.79,430.47,222.81,0.83,268.83,240.39,0.81,312.76,205.23,0.8,384.79,222.81,0.75,401.48,323.89,0.76,309.24,323.89,0.68,450.68,407.38,0.84,224.91,410.02,0.84,404.12,594.59,0.87,220.52,612.17,0.83
