scorer,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn,superanimal_humanbody_rtmpose_x_fasterrcnn_mobilenet_v3_large_fpn
7,361.28,118.12,1.12,376.87,105.62,1.1,351.93,104.84,1.1,401.81,118.12,0.94,340.23,116.56,0.85,433.77,194.69,0.93,305.93,186.09,0.94,418.18,286.88,0.94,311.39,274.38,0.88,376.87,342.34,0.94,337.11,341.56,0.93,401.81,350.94,0.75,312.17,349.38,0.81,372.19,430.62,0.75,297.36,424.38,0.75,318.41,607.19,0.6,322.3,604.84,0.84
8,361.22,118.32,1.1,376.91,105.75,1.1,351.01,104.97,1.08,402.02,118.32,0.95,339.24,116.75,0.86,434.19,194.48,0.92,305.5,186.62,0.93,418.5,286.34,0.93,310.99,274.56,0.88,377.69,342.09,0.93,336.89,341.3,0.91,402.02,351.51,0.73,311.78,349.94,0.8,372.99,430.02,0.74,296.87,424.53,0.75,319.62,605.9,0.58,321.98,604.33,0.82
9,360.72,118.44,1.1,376.38,105.9,1.1,351.32,105.11,1.08,401.43,117.65,0.95,339.58,116.87,0.86,433.53,194.47,0.91,305.91,185.85,0.92,418.66,286.97,0.92,311.39,274.42,0.88,377.94,342.62,0.92,336.44,340.27,0.9,402.22,350.46,0.73,312.17,348.89,0.79,372.46,429.63,0.74,296.51,424.92,0.75,320.78,605.99,0.57,322.35,603.64,0.82
10,360.43,118.53,1.1,376.12,105.18,1.11,351.01,105.18,1.08,401.24,117.75,0.96,339.24,116.18,0.86,434.19,193.91,0.91,305.5,186.05,0.91,418.5,286.55,0.91,310.99,273.99,0.87,377.69,342.3,0.92,336.89,340.73,0.9,402.02,350.15,0.72,311.78,348.58,0.78,372.2,429.45,0.74,296.08,423.96,0.74,318.84,606.9,0.58,321.98,604.54,0.81
11,359.66,118.34,1.12,376.06,105.82,1.1,350.28,105.04,1.08,401.06,118.34,0.93,338.56,116,0.81,433.09,194.25,0.94,305.75,186.43,0.95,418.25,286.59,0.95,311.22,274.85,0.9,377.62,342.94,0.94,337,341.37,0.93,402.62,351.54,0.75,312,349.98,0.82,372.94,429.8,0.77,296.38,424.32,0.76,319.81,605.09,0.59,321.38,604.31,0.84
12,359.89,118.28,1.11,376.22,105.83,1.09,350.56,105.05,1.08,401.11,118.28,0.95,338.89,115.95,0.83,433.78,193.81,0.91,305.44,186.03,0.91,419,286.47,0.91,310.89,274.01,0.86,377.78,342.53,0.91,336.56,340.98,0.89,402.67,351.1,0.71,311.67,348.76,0.78,373.11,428.96,0.73,296.89,422.73,0.73,320.22,605.72,0.61,321,604.16,0.79
13,359.68,118.69,1.11,375.16,105.54,1.1,349.61,105.54,1.07,400.72,117.91,0.95,338,116.37,0.83,433.24,194.48,0.91,305.48,185.98,0.91,418.52,286.52,0.92,310.9,274.92,0.88,378.26,342.21,0.92,337.22,342.21,0.9,403.81,352.27,0.71,311.67,349.17,0.78,373.61,428.84,0.75,297.73,424.2,0.73,324.06,603.63,0.54,319.41,602.09,0.82
14,358.89,118.62,1.12,375.22,105.38,1.09,349.56,105.38,1.08,400.89,117.84,0.94,337.89,116.28,0.8,433.56,194.93,0.92,306,186.36,0.92,418,286.81,0.93,311.44,275.13,0.89,378.33,342.09,0.92,337.11,342.09,0.91,404,352.21,0.73,312.22,349.1,0.8,374.44,429.3,0.75,297.44,423.85,0.75,323.11,604.49,0.56,318.44,602.16,0.85
15,358.41,118.69,1.11,374.63,105.54,1.09,349.14,105.54,1.08,400.9,117.91,0.95,338.32,116.37,0.81,433.35,194.48,0.9,305.88,186.75,0.91,417.9,287.3,0.92,311.28,274.92,0.88,377.72,342.21,0.91,336.78,342.21,0.9,403.99,351.49,0.72,312.06,349.17,0.78,374.63,429.61,0.74,297.38,423.42,0.74,323.64,603.63,0.57,318.24,601.31,0.82
16,358.38,118.62,1.11,374.75,105.38,1.09,349.03,105.38,1.08,400.48,117.84,0.95,338.11,116.28,0.82,433.99,194.15,0.9,305.38,186.36,0.91,418.4,286.81,0.92,311.61,275.13,0.88,378.65,342.87,0.92,337.34,342.09,0.9,403.59,352.21,0.71,312.39,349.1,0.78,375.53,427.74,0.72,296.8,423.07,0.72,321.74,603.72,0.57,317.85,601.38,0.83
